Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Events,700,2609.61,2583.0,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,800,2984.95,2924.0,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,900,3360.81,3271.5,,,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,1000,3729.33,3726.0,,,3000.925,4811.2,0.48541561084698853,3113.6,4483.65,0.36737161903076415,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Ties in Paths to Goal,100,36.31,35.0,,,20.475,61.0,1.1160837234921508,22.95,55.099999999999994,0.8854310107408424,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,200,46.63,45.0,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,300,56.36,55.0,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,400,63.22,58.5,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,500,73.97,68.0,,,40.95,133.0,1.2444234148979316,42.0,120.34999999999998,1.059213194538326,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,600,79.98,72.5,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,700,85.18,79.0,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,800,91.05,81.5,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,900,90.11,81.5,,,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Ties in Paths to Goal,1000,100.61,96.0,,,60.375000000000014,201.14999999999995,1.399214789782327,64.0,148.05,0.8354040353841568,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,5100.0,True
Number of Traces,100,100.0,100.0,,,100.0,100.0,0.0,100.0,100.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,200,200.0,200.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,300,300.0,300.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,400,400.0,400.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,500,500.0,500.0,,,500.0,500.0,0.0,500.0,500.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,600,600.0,600.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,700,700.0,700.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,800,800.0,800.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,900,900.0,900.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,1000,1000.0,1000.0,,,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1.0,0.0,1.0,0.0,,False
Percentage of Distinct Traces,100,0.09230000000000001,0.09,,,0.05475000000000002,0.13,0.8152762730227516,0.0695,0.12,0.5471289274106174,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,200,0.055549999999999995,0.055,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,300,0.043599999999999965,0.0433333333333333,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,400,0.03515,0.0325,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,500,0.0315,0.03,,,0.022,0.04904999999999998,0.8587301587301582,0.022,0.04419999999999999,0.7047619047619045,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,600,0.027949999999999964,0.0266666666666666,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,700,0.025171428571428525,0.0242857142857142,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,800,0.0230375,0.02125,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,900,0.020733333333333284,0.02,,,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Percentage of Distinct Traces,1000,0.020019999999999996,0.019,,,0.014475000000000002,0.029524999999999992,0.7517482517482514,0.015,0.027049999999999998,0.6018981018981019,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,8100.0,True
Sequence Entropy,100,309.22053883292506,301.23228898499076,,,168.23280776801602,471.501218130047,0.9807511865370946,180.6927491351732,453.5032364882615,0.8822521569322099,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,200,625.7967663881758,595.6615242538375,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,300,959.0759393646813,911.4709400453514,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,400,1334.5637872952848,1278.8558185015006,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,500,1563.2495008023946,1470.2868690290525,,,991.9760012520526,2391.8661897196903,0.8955001666394861,1043.0073011673164,2237.1357595767486,0.7638757970474338,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,600,2048.0782142352036,1825.01211114852,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,700,2309.7987626377376,2237.904356455286,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,800,2717.3800913056657,2590.371027193663,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,900,2902.457750520492,2734.470297225905,,,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,1000,3275.353429906343,3007.2324159419804,,,2108.0648342104455,5255.526799279334,0.9609533848562073,2202.0769320113372,4996.0981351137525,0.853044186801639,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Structure,100,0.7951699048436331,0.8077777777777778,,,0.6666666666666667,0.8597644628099174,0.2428384109698197,0.6944444444444444,0.8516528925619835,0.19770422290875492,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,200,0.805791470258137,0.8099173553719008,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,300,0.7928637033210897,0.7933884297520661,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,400,0.7909236520013576,0.7933884297520661,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,500,0.7830646464646465,0.79,,,0.71875,0.8347107438016529,0.1480857861802196,0.7347603305785124,0.8264462809917356,0.11708605518990513,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,600,0.7797641356749311,0.7851239669421488,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,700,0.7751131504438322,0.78,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,800,0.7790145954494438,0.78,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,900,0.7744099288337926,0.78,,,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Structure,1000,0.768180866110601,0.768595041322314,,,0.710546875,0.8181818181818181,0.14011666774100703,0.7272727272727273,0.810409090909091,0.10822498620317612,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,6100.0,True
Variant Entropy,100,31.89565077816064,29.60397362857076,,,14.554559901307467,61.97217207075321,1.4866482110442842,15.769025042631249,58.74714405028832,1.3474601696192616,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,200,42.57532218421427,42.64790311946527,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,300,54.220725193266546,51.78264644223653,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,400,62.13226628935698,57.08213859574187,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,500,73.20135397525303,64.6773434255041,,,36.62334608285899,152.20454873298553,1.5789489725722936,40.796490319464006,130.9284358981844,1.23128795690297,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,600,78.67640253703092,69.23095843102158,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,700,84.6800893861887,77.24443103157944,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,800,89.35626130219538,81.66390487650008,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,900,89.77269854310161,80.97020303438765,,,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
Variant Entropy,1000,101.14504212093976,95.78893360432055,,,52.22551125828654,173.62105858201573,1.200212534180131,59.47645479867258,163.96593141751072,1.0330657284605154,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,6100.0,True
