Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Edit Distance,700,24.194979153893318,24.804130390353567,19.92479276517474,26.343157572041694,0.26527672398651964,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,800,24.433112797246558,24.774701188986235,20.12963000625782,26.76064502503129,0.271394605910416,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,900,24.03804449388209,24.639665059943145,19.929030651340994,26.119683228278333,0.2575356152000184,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,1000,23.986347407407408,24.53786086086086,20.794406006006007,25.96633803803804,0.2156198250691078,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Avg. Trace Length,100,19.715,19.64,14.9705,24.525499999999997,0.4846563530306872,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,200,20.1453,20.4,16.677,23.0825,0.31796498438841814,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,300,20.2992,20.328333333333333,17.255000000000003,22.894,0.27779419878615885,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,400,20.08895,20.346249999999998,16.708875,22.938625,0.31010829336525797,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,500,19.86066,19.595999999999997,16.7545,22.6844,0.2985751732319067,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,600,20.123783333333332,20.61583333333333,16.851916666666668,22.489166666666666,0.2801287365612993,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,700,20.274185714285714,20.742142857142856,17.23657142857143,22.028714285714287,0.23636672390576893,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,800,20.3386375,20.78875,16.587937500000002,22.2963125,0.28066653924089047,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
